"TIME","GEO","QUANTILE","INDIC_IL","CURRENCY","Value","Flag and Footnotes"
"2017","European Union - 27 countries (2007-2013)","Fifth percentile","Share of national equivalised income","Euro","0.3","e"
"2017","European Union - 27 countries (2007-2013)","Ninety-fifth percentile","Top cut-off point","Euro","39,201","e"
"2017","European Union - 27 countries (2007-2013)","Ninety-fifth percentile","Share of national equivalised income","Euro","2.0","e"
"2017","European Union - 27 countries (2007-2013)","Ninety-sixth percentile","Top cut-off point","Euro","41,645","e"
"2017","European Union - 27 countries (2007-2013)","Ninety-sixth percentile","Share of national equivalised income","Euro","2.1","e"
"2017","European Union - 27 countries (2007-2013)","Ninety-seventh percentile","Top cut-off point","Euro","45,307","e"
"2017","European Union - 27 countries (2007-2013)","Ninety-seventh percentile","Share of national equivalised income","Euro","2.3","e"
"2017","European Union - 27 countries (2007-2013)","Ninety-eighth percentile","Top cut-off point","Euro","51,387","e"
"2017","European Union - 27 countries (2007-2013)","Ninety-eighth percentile","Share of national equivalised income","Euro","2.5","e"
"2017","European Union - 27 countries (2007-2013)","Ninety-ninth percentile","Top cut-off point","Euro","62,762","e"
"2017","European Union - 27 countries (2007-2013)","Ninety-ninth percentile","Share of national equivalised income","Euro","2.9","e"
"2017","European Union - 27 countries (2007-2013)","Hundredth percentile","Top cut-off point","Euro",":",""
"2017","European Union - 27 countries (2007-2013)","Hundredth percentile","Share of national equivalised income","Euro","5.1","e"
"2017","European Union - 15 countries (1995-2004)","First quartile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","First quartile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Second quartile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Second quartile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Third quartile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Third quartile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fourth quartile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fourth quartile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","First quintile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","First quintile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Second quintile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Second quintile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Third quintile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Third quintile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fourth quintile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fourth quintile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fifth quintile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fifth quintile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","First decile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","First decile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Second decile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Second decile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Third decile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Third decile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fourth decile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fourth decile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fifth decile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fifth decile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Sixth decile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Sixth decile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Seventh decile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Seventh decile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Eighth decile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Eighth decile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninth decile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninth decile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Tenth decile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Tenth decile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","First percentile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","First percentile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Second percentile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Second percentile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Third percentile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Third percentile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fourth percentile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fourth percentile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fifth percentile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Fifth percentile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninety-fifth percentile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninety-fifth percentile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninety-sixth percentile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninety-sixth percentile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninety-seventh percentile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninety-seventh percentile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninety-eighth percentile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninety-eighth percentile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninety-ninth percentile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Ninety-ninth percentile","Share of national equivalised income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Hundredth percentile","Top cut-off point","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Hundredth percentile","Share of national equivalised income","Euro",":",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","First quartile","Top cut-off point","Euro","13,192","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","First quartile","Share of national equivalised income","Euro","10.8","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Second quartile","Top cut-off point","Euro","18,678","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Second quartile","Share of national equivalised income","Euro","18.7","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Third quartile","Top cut-off point","Euro","25,727","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Third quartile","Share of national equivalised income","Euro","25.9","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Fourth quartile","Top cut-off point","Euro",":",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Fourth quartile","Share of national equivalised income","Euro","44.7","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","First quintile","Top cut-off point","Euro","12,097","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","First quintile","Share of national equivalised income","Euro","7.8","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Second quintile","Top cut-off point","Euro","16,473","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Second quintile","Share of national equivalised income","Euro","13.4","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Third quintile","Top cut-off point","Euro","21,102","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Third quintile","Share of national equivalised income","Euro","17.6","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Fourth quintile","Top cut-off point","Euro","27,877","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Fourth quintile","Share of national equivalised income","Euro","22.9","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Fifth quintile","Top cut-off point","Euro",":",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Fifth quintile","Share of national equivalised income","Euro","38.3","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","First decile","Top cut-off point","Euro","9,320","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","First decile","Share of national equivalised income","Euro","2.8","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Second decile","Top cut-off point","Euro","12,096","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Second decile","Share of national equivalised income","Euro","5.0","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Third decile","Top cut-off point","Euro","14,319","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Third decile","Share of national equivalised income","Euro","6.2","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Fourth decile","Top cut-off point","Euro","16,473","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Fourth decile","Share of national equivalised income","Euro","7.2","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Fifth decile","Top cut-off point","Euro","18,676","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Fifth decile","Share of national equivalised income","Euro","8.3","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Sixth decile","Top cut-off point","Euro","21,101","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Sixth decile","Share of national equivalised income","Euro","9.4","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Seventh decile","Top cut-off point","Euro","24,009","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Seventh decile","Share of national equivalised income","Euro","10.6","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Eighth decile","Top cut-off point","Euro","27,877","e"
